id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
1138120,58,174,2577,292.03,290.03,0,0,122
1221370,58,174,2640,290.03,292.03,0,0,188
1494615,58,174,1878,290.03,290.03,0,0,148
1033321,58,174,2306,339.53,340.53,0,0,15
1332308,58,174,1216,408.43,408.43,0,0,68
1453551,58,174,2126,534.53,533.53,0,1,134
1303777,58,174,2826,319.13,319.13,0,0,823
1054437,58,174,1754,225.1,309.43,0,0,337
1246121,58,174,1971,303.61,305.61,0,0,310
1110731,58,174,1902,447.23,446.23,0,0,42
1221631,58,174,1247,446.23,446.23,0,0,54
1219915,58,174,1770,484.03,484.03,0,0,13
1305460,58,174,1198,160.05,213.43,0,0,53
1302789,58,174,1311,219.25,218.25,0,0,257
1182943,58,174,1803,224.1,225.1,0,0,135
1201907,58,174,1438,243.53,242.53,0,0,82
1360868,58,174,2494,242.53,243.53,0,0,108
1012508,58,174,1847,241.53,241.53,0,0,26
1321600,58,174,1558,678.03,680.03,0,0,162
1266522,58,174,2581,679.03,678.03,0,0,176
1299791,58,174,1962,680.03,679.03,0,0,285
1491759,58,174,1445,620.86,619.86,0,0,148
1266974,58,174,2444,609.19,609.19,0,0,203
1275623,58,174,2867,608.19,609.19,0,0,188
1464739,58,174,2760,243.53,243.53,0,0,284
1091044,58,174,1525,241.53,292.03,0,0,378
1229379,58,174,2704,242.53,291.03,0,1,269
1248433,58,174,2492,389.03,389.03,0,0,15
1163225,58,174,1543,388.03,486.03,0,0,54
1066176,58,174,2304,399.64,486.03,0,0,108
1210689,58,174,2664,318.19,318.19,0,0,339
1165298,58,174,2569,356.96,356.96,0,0,283
1099572,58,174,2490,254.2,252.2,0,0,420
1238869,58,29,1885,117.4,116.4,0,0,325
1407456,58,29,1993,123.25,121.25,0,0,135
1453278,58,29,2539,123.25,123.25,0,0,107
1119675,58,29,2139,262.93,262.93,0,0,13
1119258,58,29,2631,142.59,142.59,0,0,40
1082158,58,29,1248,155.26,155.26,0,0,41
1293966,58,29,1778,155.23,154.23,0,0,242
1384939,58,29,1062,157.17,156.17,0,0,418
1066326,58,29,2707,228.01,226.01,0,0,242
1003743,58,29,1207,310.46,308.46,0,0,204
1320645,58,29,1230,311.4,311.4,0,0,136
1116071,58,29,2322,315.25,315.25,0,0,161
1160206,58,29,2290,258.02,259.02,0,0,1202
1112724,58,29,1727,261.93,380.27,1,1,809
1158319,58,29,1109,108.67,310.43,0,0,310
1173290,58,29,2640,281.33,280.33,0,0,134
1031107,58,29,1878,280.33,281.33,0,0,54
1187867,58,29,2306,359.93,357.93,0,0,13
1287080,58,29,1216,513.13,514.13,0,0,14
1319360,58,29,2126,551.93,552.93,0,0,15
1168624,58,29,2826,281.36,280.36,0,0,242
1315628,58,29,1754,251.23,291.03,0,0,608
1377811,58,29,1971,290.06,289.06,0,0,432
1271941,58,29,1247,485.03,486.03,0,0,13
1223774,58,29,1558,640.23,639.23,0,0,108
1263713,58,29,2581,639.23,641.23,0,0,215
1327546,58,29,1962,640.23,640.23,0,0,257
1482989,58,29,1445,631.53,707.13,0,0,27
1202411,58,29,2444,631.53,630.53,0,0,26
1198627,58,29,2867,631.53,629.53,0,0,14
1205881,58,29,2760,199.85,235.77,0,0,122
1222893,58,29,2704,242.53,291.03,0,0,53
1123886,58,29,1543,406.43,495.73,0,0,121
1475020,58,29,2304,387.03,458.84,0,0,96
1306493,58,29,2664,328.89,327.89,0,0,297
1381309,58,29,2569,328.89,326.89,0,0,499
1464350,58,29,2490,243.5,243.5,0,0,258
1433914,58,77,1885,120.28,121.28,0,0,298
1088240,58,77,1993,123.25,121.25,0,0,216
1005883,58,77,2539,119.34,119.34,0,0,136
1283935,58,77,2139,309.49,307.49,0,0,42
1042592,58,77,2631,153.26,155.26,0,0,108
1388639,58,77,1248,154.26,155.26,0,0,55
1210759,58,77,1778,161.99,162.99,0,0,94
1386301,58,77,1062,152.29,176.54,0,0,123
1336009,58,77,2707,218.25,218.25,0,0,134
1097264,58,77,1207,322.1,321.1,0,0,136
1491959,58,77,1230,308.49,309.49,0,0,53
1020400,58,77,2322,318.19,319.19,0,0,217
1001099,58,77,2290,242.53,242.53,0,0,485
1337545,58,77,1727,261.93,403.55,1,1,485
1361638,58,77,1109,163.02,311.43,0,0,231
1231202,58,77,2577,282.33,281.33,0,0,28
1178620,58,77,2640,282.33,281.33,0,0,55
1144156,58,77,1878,281.33,280.33,0,0,68
1178108,58,77,2306,359.93,358.93,0,0,13
1321656,58,77,2826,280.36,279.36,0,0,242
1071897,58,77,1754,249.32,292.03,0,0,96
1071499,58,77,1971,290.06,289.06,0,0,257
1356545,58,77,1902,486.03,485.03,0,0,15
1040854,58,77,1247,486.03,486.03,0,0,14
1196230,58,77,1770,486.03,485.03,0,0,28
1424871,58,77,1558,640.23,639.23,0,0,41
1318540,58,77,2581,641.23,640.23,0,0,107
1143571,58,77,1962,640.23,641.23,0,0,81
1362013,58,77,1445,629.53,631.53,0,0,54
1338467,58,77,2444,631.53,631.53,0,0,13
1330509,58,77,2867,631.53,629.53,0,0,15
1388752,58,77,2760,226.01,227.01,0,0,40
1431847,58,77,1525,243.53,290.03,0,1,40
1050557,58,77,2704,242.53,292.03,0,0,148
1213185,58,77,1543,388.03,466.63,0,0,82
1239336,58,77,2304,387.03,488.94,0,0,26
1338238,58,77,2664,311.4,312.4,0,0,217
1020535,58,77,2569,318.22,317.22,0,0,257
1456190,58,77,2490,244.5,244.5,0,0,42
1121044,58,41,1885,137.74,138.74,0,0,310
1196072,58,41,1993,139.71,138.71,0,0,283
1405819,58,41,2539,141.62,143.62,0,0,95
1397184,58,41,1778,161.99,163.99,0,0,283
1292294,58,41,1062,162.02,183.33,0,0,242
1207995,58,41,2707,232.83,232.83,0,0,96
1140405,58,41,1207,466.63,466.63,0,0,41
1199869,58,41,1230,466.63,466.63,0,0,82
1080852,58,41,2322,465.63,466.63,0,0,67
1138273,58,41,2290,309.46,309.46,0,0,204
1362315,58,41,1727,313.34,446.23,1,0,338
1070654,58,41,1109,212.43,319.13,0,0,82
1232577,58,41,2640,292.03,291.03,0,0,15
1400446,58,41,2126,534.53,532.53,0,0,13
1271822,58,41,2826,302.64,302.64,0,0,54
1048203,58,41,1754,290.03,292.03,0,0,161
1356866,58,41,1971,292.03,292.03,0,0,271
1382838,58,41,1902,446.23,447.23,0,0,15
1407965,58,41,1558,678.03,679.03,0,0,122
1433228,58,41,2581,679.03,678.03,0,0,188
1238002,58,41,1962,679.03,678.03,0,0,136
1290981,58,41,2760,242.53,241.53,0,0,55
1180216,58,41,1525,241.53,290.03,0,0,13
1047233,58,41,2704,243.53,290.03,0,0,40
1495015,58,41,2492,389.03,389.03,0,0,13
1495676,58,41,1543,389.03,484.03,0,0,81
1253439,58,41,2664,336.65,335.65,0,0,204
1137027,58,41,2569,336.65,335.65,0,0,26
1112710,58,41,2490,253.2,254.2,0,0,458
1075885,58,30,1885,143.56,144.56,0,0,892
1206025,58,30,1993,145.53,144.53,0,0,595
1080645,58,30,2539,147.5,145.5,0,0,609
1183410,58,30,2631,153.26,154.26,0,0,41
1230123,58,30,1248,153.26,153.26,0,0,27
1356762,58,30,1778,159.14,179.48,0,0,350
1027643,58,30,1062,160.11,181.39,0,0,297
1170189,58,30,2707,220.22,221.22,0,0,796
1220565,58,30,1207,461.75,462.75,0,0,149
1217701,58,30,1230,472.45,470.45,0,0,123
1063409,58,30,2322,447.23,446.23,0,0,161
1029174,58,30,2290,243.53,281.33,0,0,783
1297087,58,30,1727,264.84,446.23,1,1,2039
1280623,58,30,1109,128.04,320.13,0,0,810
1224727,58,30,2577,291.03,291.03,0,0,161
1320577,58,30,2640,291.03,290.03,0,0,148
1308206,58,30,1878,292.03,292.03,0,0,80
1491452,58,30,2306,339.53,338.53,0,0,15
1482485,58,30,1216,406.43,407.43,0,0,14
1401919,58,30,2826,320.13,321.13,0,0,377
1465900,58,30,1754,288.15,287.15,0,0,366
1385462,58,30,1971,305.61,305.61,0,0,109
1074910,58,30,1247,446.23,447.23,0,0,15
1089691,58,30,1770,486.03,485.03,0,0,26
1342130,58,30,1198,183.36,248.32,0,0,189
1487107,58,30,1803,160.05,161.05,0,0,134
1317463,58,30,1438,242.53,242.53,0,0,14
1181032,58,30,2494,242.53,270.63,0,0,94
1450128,58,30,1847,241.53,241.53,0,0,108
1479350,58,30,1558,680.03,680.03,0,0,161
1182023,58,30,2581,678.03,679.03,0,0,122
1278742,58,30,1962,678.03,680.03,0,0,175
1345140,58,30,1445,608.19,610.19,0,0,27
1411315,58,30,2444,609.19,608.19,0,0,69
1075699,58,30,2867,610.19,609.19,0,0,80
1232363,58,30,2760,242.53,241.53,0,0,81
1321755,58,30,1525,242.53,291.03,0,0,324
1171047,58,30,2704,241.53,291.03,0,0,162
1230776,58,30,1543,387.03,484.03,0,0,55
1426665,58,30,2304,389.03,485.03,0,0,41
1089577,58,30,2664,318.19,317.19,0,0,392
1036984,58,30,2569,362.81,361.81,0,0,136
1145594,58,30,2490,254.2,252.2,0,0,243
1070159,58,76,1885,145.5,147.5,0,0,526
1439344,58,76,1993,143.56,139.71,0,1,540
1308684,58,76,2539,144.53,146.53,0,0,420
1408243,58,76,2139,297.82,297.82,0,0,54
1361053,58,76,2631,153.26,155.26,0,0,68
1018181,58,76,1248,151.32,152.32,0,0,136
1167964,58,76,1778,163.02,181.45,0,0,379
1315434,58,76,1062,158.17,183.36,0,0,527
1335353,58,76,2707,231.89,231.89,0,0,622
1374306,58,76,1207,456.9,455.9,0,0,149
1417697,58,76,1230,465.63,465.63,0,0,53
1171844,58,76,2322,465.63,466.63,0,0,69
1111964,58,76,2290,260.02,329.83,0,0,379
1146159,58,76,1727,257.08,447.23,1,1,689
1456069,58,76,1109,161.05,320.13,0,0,784
1209397,58,76,2577,290.03,291.03,0,0,42
1072515,58,76,2640,292.03,292.03,0,0,26
1007523,58,76,1878,290.03,291.03,0,0,14
1167905,58,76,2306,340.53,338.53,0,0,28
1212788,58,76,2126,532.53,532.53,0,0,82
1229424,58,76,2826,291.03,292.03,0,0,420
1082127,58,76,1754,242.53,292.03,0,0,243
1085891,58,76,1971,292.03,292.03,0,0,244
1215809,58,76,1770,485.03,485.03,0,0,42
1347517,58,76,1198,128.04,228.95,0,0,69
1106329,58,76,1311,241.59,241.59,0,0,54
1187388,58,76,1803,199.82,199.82,0,0,107
1041593,58,76,1438,242.53,241.53,0,0,40
1033013,58,76,2494,242.53,241.53,0,0,94
1236836,58,76,1847,241.53,243.53,0,0,40
1471958,58,76,1558,680.03,680.03,0,0,82
1042577,58,76,2581,680.03,678.03,0,0,202
1058369,58,76,1962,679.03,680.03,0,0,229
1003616,58,76,1445,610.19,608.19,0,0,14
1305384,58,76,2444,609.19,608.19,0,0,95
1063298,58,76,2760,242.53,242.53,0,0,148
1153629,58,76,1525,243.53,290.03,0,0,176
1416905,58,76,2704,245.41,290.03,0,1,162
1433097,58,76,1543,389.03,485.03,0,0,134
1149912,58,76,2304,387.03,484.03,0,0,123
1213935,58,76,2664,334.71,334.71,0,0,134
1405329,58,76,2569,334.71,332.71,0,0,82
1249162,58,76,2490,252.2,254.2,0,0,68
1447365,58,59,1885,146.53,145.53,0,0,1201
1260458,58,59,1993,145.5,145.5,0,0,580
1270818,58,59,2539,146.5,146.5,0,0,446
1496633,58,59,2139,297.82,296.82,0,0,15
1385198,58,59,2631,154.26,154.26,0,0,42
1140567,58,59,1248,153.29,154.29,0,0,148
1075651,58,59,1778,161.02,181.42,0,0,459
1232448,58,59,1062,160.08,181.42,0,0,998
1029550,58,59,2707,225.07,226.07,0,0,1027
1354846,58,59,1207,464.63,465.63,0,0,54
1482968,58,59,1230,450.11,451.11,0,0,121
1242276,58,59,2322,458.81,458.81,0,0,229
1466726,58,59,2290,263.87,263.87,0,0,1162
1489112,58,59,1727,257.05,447.23,1,1,1835
1112784,58,59,1109,119.37,319.16,0,0,810
1269654,58,59,2577,290.03,291.03,0,0,94
1413075,58,59,2640,290.03,282.33,0,1,231
1244801,58,59,1878,290.03,281.33,0,1,149
1036888,58,59,2306,338.53,338.53,0,0,28
1428062,58,59,1216,406.43,407.43,0,0,14
1289947,58,59,2126,533.53,532.53,0,0,82
1270091,58,59,2826,320.13,320.13,0,0,352
1297046,58,59,1754,249.35,282.3,0,0,406
1085748,58,59,1971,305.61,303.61,0,0,229
1113623,58,59,1902,445.23,445.23,0,0,13
1061660,58,59,1247,446.23,447.23,0,0,42
1117955,58,59,1770,486.03,485.03,0,0,54
1041726,58,59,1198,172.66,197.94,0,0,323
1107710,58,59,1311,167.84,167.84,0,0,284
1344306,58,59,1803,147.5,241.59,0,0,296
1043973,58,59,1438,241.53,241.53,0,0,28
1065796,58,59,2494,243.53,242.53,0,0,54
1150329,58,59,1847,241.53,241.53,0,0,27
1419709,58,59,1558,680.03,678.03,0,0,177
1078981,58,59,2581,679.03,678.03,0,0,215
1398826,58,59,1962,679.03,678.03,0,0,325
1129064,58,59,1445,608.19,610.19,0,0,55
1266879,58,59,2444,610.19,609.19,0,0,80
1253983,58,59,2867,609.19,610.19,0,0,163
1205569,58,59,2760,241.53,242.53,0,0,215
1242561,58,59,1525,242.53,290.03,0,0,324
1350770,58,59,2704,242.53,292.03,0,0,203
1310959,58,59,1543,388.03,485.03,0,0,27
1024260,58,59,2304,388.03,485.03,0,0,67
1074362,58,59,2664,319.13,321.13,0,0,270
1293745,58,59,2569,361.81,361.81,0,0,243
1203699,58,59,2490,252.2,252.2,0,0,243
1237664,58,88,1885,117.37,119.37,0,0,188
1490958,58,88,1993,121.25,122.25,0,0,190
1071195,58,88,2139,292.03,290.03,0,0,26
1014353,58,88,2631,150.35,150.35,0,0,67
1226501,58,88,1248,147.44,147.44,0,0,67
1008349,58,88,1778,159.11,160.11,0,0,323
1375070,58,88,1062,152.32,177.54,0,0,298
1045655,58,88,2707,215.37,216.37,0,0,123
1241719,58,88,1207,319.16,318.16,0,0,176
1304730,58,88,1230,305.55,305.55,0,0,121
1013667,58,88,2322,317.25,316.25,0,0,108
1275113,58,88,2290,252.2,253.2,0,0,811
1008296,58,88,1727,262.93,404.55,1,0,798
1023704,58,88,1109,172.72,300.73,0,0,391
1493000,58,88,2577,280.33,281.33,0,0,68
1197759,58,88,2640,282.33,280.33,0,0,27
1176535,58,88,1878,281.33,281.33,0,0,53
1330326,58,88,2306,358.93,357.93,0,0,13
1444780,58,88,1216,515.13,513.13,0,0,14
1277413,58,88,2126,551.93,553.93,0,1,55
1236703,58,88,2826,280.36,280.36,0,0,176
1088576,58,88,1754,279.42,279.42,0,0,297
1277104,58,88,1971,290.06,291.06,0,0,324
1051334,58,88,1902,486.03,486.03,0,0,13
1355409,58,88,1770,484.03,485.03,0,0,15
1206637,58,88,1558,639.23,639.23,0,0,53
1310795,58,88,2581,641.23,641.23,0,0,80
1143337,58,88,1962,640.23,640.23,0,0,107
1282211,58,88,2444,630.53,708.13,0,0,80
1167703,58,88,2867,630.53,630.53,0,0,28
1417044,58,88,2760,243.53,241.53,0,0,27
1450434,58,88,1525,242.53,292.03,0,1,13
1106011,58,88,2704,243.53,290.03,0,1,82
1028515,58,88,2492,446.23,446.23,0,0,15
1217939,58,88,1543,388.03,489.88,0,0,135
1416891,58,88,2304,387.03,476.33,0,0,54
1002322,58,88,2664,324.01,323.01,0,0,231
1085951,58,88,2569,323.01,324.01,0,0,431
1093338,58,88,2490,244.5,244.5,0,0,163
1285206,58,143,1885,121.28,122.28,0,0,242
1280900,58,143,1993,118.34,119.34,0,0,175
1189247,58,143,2539,120.28,120.28,0,0,148
1441849,58,143,2631,154.26,155.26,0,0,42
1202249,58,143,1248,153.26,155.26,0,0,27
1496507,58,143,1778,161.99,162.99,0,0,96
1075627,58,143,1062,161.99,162.99,0,0,189
1309832,58,143,2707,226.04,226.04,0,0,175
1181891,58,143,1207,310.4,312.4,0,0,69
1362709,58,143,1230,319.13,320.13,0,0,67
1097014,58,143,2322,320.16,320.16,0,0,81
1273604,58,143,2290,265.78,267.78,0,0,755
1152099,58,143,1727,264.84,404.52,1,1,810
1303242,58,143,1109,243.5,321.13,0,0,339
1175305,58,143,2577,281.33,280.33,0,0,188
1385933,58,143,2640,280.33,280.33,0,0,217
1371330,58,143,1878,282.33,282.33,0,0,229
1281614,58,143,1216,437.53,437.53,0,0,67
1402972,58,143,2126,551.93,553.93,0,0,26
1009156,58,143,2826,327.86,328.86,0,0,339
1017812,58,143,1754,270.63,270.63,0,0,324
1471199,58,143,1971,310.43,309.43,0,0,393
1471783,58,143,1902,485.03,484.03,0,0,15
1192359,58,143,1247,484.03,486.03,0,0,14
1298218,58,143,1770,485.03,484.03,0,0,27
1238909,58,143,1558,640.23,639.23,0,0,42
1486282,58,143,2581,641.23,639.23,0,0,134
1401261,58,143,1962,639.23,641.23,0,0,135
1152209,58,143,1445,631.53,630.53,0,0,121
1197553,58,143,2444,630.53,630.53,0,0,53
1177136,58,143,2867,629.53,630.53,0,0,109
1272995,58,143,2760,232.8,234.8,0,0,148
1430429,58,143,1525,241.53,290.03,0,0,94
1363251,58,143,2704,241.53,290.03,0,0,202
1014575,58,143,2492,446.23,447.23,0,0,26
1427013,58,143,1543,387.03,465.63,0,0,27
1024759,58,143,2304,387.03,465.63,0,0,26
1040130,58,143,2664,328.89,328.89,0,0,337
1419025,58,143,2569,328.89,326.89,0,0,270
1129121,58,143,2490,243.5,242.5,0,0,177
1375732,58,58,1885,116.4,116.4,0,0,161
1200596,58,58,1993,118.34,119.31,0,1,202
1006257,58,58,2539,123.25,113.52,0,1,14
1064913,58,58,2139,308.49,307.49,0,0,15
1263494,58,58,2631,149.38,151.38,0,0,53
1267504,58,58,1248,144.56,143.56,0,0,107
1209178,58,58,1778,158.14,159.14,0,0,338
1207762,58,58,1062,154.26,154.26,0,0,312
1349911,58,58,2707,218.28,217.28,0,0,284
1437188,58,58,1207,308.52,308.52,0,0,352
1384614,58,58,1230,318.16,319.16,0,0,418
1337398,58,58,2322,325.98,325.98,0,0,108
1304284,58,58,2290,261.96,259.96,0,0,716
1389314,58,58,1727,269.66,426.83,1,1,1472
1168056,58,58,1109,179.48,320.13,0,0,419
1373991,58,58,2640,280.33,280.33,0,0,94
1269892,58,58,1878,281.33,281.33,0,0,40
1009808,58,58,1216,435.53,437.53,0,0,15
1204315,58,58,2126,553.93,551.93,0,0,13
1013964,58,58,2826,328.86,328.86,0,0,95
1274302,58,58,1754,266.78,266.78,0,0,243
1427736,58,58,1971,242.5,305.58,0,1,582
1092257,58,58,1902,485.03,485.03,0,0,13
1093560,58,58,2581,641.23,640.23,0,0,107
1125290,58,58,1962,640.23,640.23,0,0,148
1141032,58,58,1445,631.53,631.53,0,0,15
1065321,58,58,2867,630.53,630.53,0,0,41
1311028,58,58,2760,243.53,241.53,0,0,27
1011128,58,58,1525,241.53,292.03,0,0,14
1401190,58,58,2704,241.53,290.03,0,0,94
1470838,58,58,2492,447.23,445.23,0,0,28
1343071,58,58,1543,388.03,464.63,0,0,80
1312918,58,58,2304,388.03,465.63,0,0,53
1016704,58,58,2664,326.89,327.89,0,0,339
1126454,58,58,2569,328.89,327.89,0,0,473
1236438,58,58,2490,242.5,244.5,0,0,337
1195973,58,10,1885,146.53,145.53,0,0,1594
1252509,58,10,1993,144.56,142.59,0,1,879
1291599,58,10,2539,145.53,145.53,0,0,769
1474690,58,10,2139,292.94,293.94,0,0,94
1295426,58,10,2631,153.32,152.32,0,0,257
1233464,58,10,1248,153.32,151.32,0,0,285
1192010,58,10,1778,157.17,178.48,0,0,906
1400911,58,10,1062,160.08,182.39,0,0,1054
1021039,58,10,2707,222.19,220.19,0,0,1228
1323194,58,10,1207,460.78,460.78,0,0,122
1176027,58,10,1230,455.93,455.93,0,0,69
1460006,58,10,2322,465.63,466.63,0,0,135
1048701,58,10,2290,266.78,265.78,0,0,1864
1039933,58,10,1727,261.9,446.23,1,0,3119
1301205,58,10,1109,188.18,318.16,0,1,1607
1259428,58,10,2577,290.03,292.03,0,0,204
1105079,58,10,2640,292.03,290.03,0,0,501
1097250,58,10,1878,292.03,291.03,0,0,204
1492135,58,10,2306,340.53,339.53,0,1,107
1212184,58,10,1216,406.43,407.43,0,0,42
1107749,58,10,2126,532.53,534.53,0,1,109
1153186,58,10,2826,319.13,321.13,0,0,729
1308170,58,10,1754,250.29,311.43,0,0,487
1415366,58,10,1971,305.61,303.61,0,0,325
1256255,58,10,1902,446.23,447.23,0,0,55
1459944,58,10,1247,446.23,445.23,0,0,40
1475446,58,10,1770,484.03,485.03,0,0,96
1139635,58,10,1198,162.05,185.3,0,0,269
1052806,58,10,1311,184.36,182.36,0,0,379
1334285,58,10,1803,203.73,202.73,0,0,296
1234386,58,10,1438,242.53,242.53,0,0,81
1165618,58,10,2494,242.53,243.53,0,0,109
1143775,58,10,1847,242.53,241.53,0,0,14
1311278,58,10,1558,679.03,680.03,0,0,176
1155361,58,10,2581,678.03,680.03,0,0,405
1377718,58,10,1962,680.03,679.03,0,0,447
1347760,58,10,1445,610.19,610.19,0,0,123
1277450,58,10,2444,608.19,608.19,0,0,177
1307908,58,10,2867,609.19,610.19,0,0,216
1261658,58,10,2760,242.53,243.53,0,0,338
1483526,58,10,1525,247.41,291.03,0,0,689
1141527,58,10,2704,242.53,291.03,0,0,419
1236462,58,10,2492,388.03,389.03,0,0,161
1129356,58,10,1543,391.94,486.03,0,0,418
1413039,58,10,2304,388.03,486.03,0,0,231
1029337,58,10,2664,317.19,318.19,0,0,810
1453742,58,10,2569,362.81,363.81,0,0,311
1177194,58,10,2490,254.2,254.2,0,0,487
1318236,58,101,1885,143.56,144.56,0,0,607
1124453,58,101,1993,144.53,145.53,0,0,310
1363000,58,101,2539,144.53,144.53,0,0,458
1349969,58,101,2139,298.82,298.82,0,0,54
1122828,58,101,2631,151.32,153.32,0,0,109
1335228,58,101,1248,153.26,154.26,0,0,40
1161158,58,101,1778,163.02,163.02,0,0,539
1246546,58,101,1062,161.05,183.33,0,0,513
1246774,58,101,2707,229.95,228.95,0,0,809
1126193,58,101,1207,467.57,466.57,0,0,285
1481439,58,101,1230,430.71,430.71,0,0,149
1238853,58,101,2322,458.81,458.81,0,0,190
1410022,58,101,2290,315.31,315.31,0,0,285
1064017,58,101,1727,273.6,441.41,1,1,919
1143392,58,101,1109,227.98,312.4,0,0,607
1276065,58,101,2640,292.03,292.03,0,0,67
1445717,58,101,1878,290.03,290.03,0,0,55
1301656,58,101,1216,406.43,407.43,0,0,27
1056596,58,101,2126,534.53,534.53,0,0,54
1368919,58,101,2826,290.03,291.03,0,0,553
1276019,58,101,1754,250.32,278.39,0,0,189
1482336,58,101,1971,290.03,290.03,0,0,351
1007401,58,101,1902,445.23,445.23,0,0,13
1282196,58,101,1311,161.05,195.94,0,0,163
1452989,58,101,1803,201.82,199.82,0,0,109
1356971,58,101,1438,243.53,243.53,0,0,69
1164590,58,101,2494,242.53,241.53,0,0,150
1427101,58,101,1847,246.38,248.38,0,0,80
1180190,58,101,1558,679.03,679.03,0,0,68
1033225,58,101,2581,678.03,679.03,0,0,312
1356192,58,101,1962,678.03,679.03,0,0,189
1297922,58,101,1445,608.19,609.19,0,0,26
1494930,58,101,2444,609.19,608.19,0,0,42
1328511,58,101,2867,608.19,609.19,0,0,40
1116307,58,101,2760,241.53,241.53,0,0,28
1056285,58,101,1525,243.53,290.03,0,0,26
1414479,58,101,2704,243.53,292.03,0,0,41
1239040,58,101,2492,389.03,387.03,0,0,13
1101794,58,101,1543,388.03,485.03,0,0,26
1081295,58,101,2304,389.03,485.03,0,0,69
1199554,58,101,2664,332.71,332.71,0,0,580
1415384,58,101,2569,332.71,332.71,0,0,283
1324667,58,101,2490,252.2,252.2,0,0,284
1050125,58,80,1885,146.5,144.53,0,1,904
1392964,58,80,1993,144.53,144.53,0,0,1256
1451046,58,80,2539,146.5,146.5,0,0,634
1228554,58,80,2139,297.82,296.82,0,0,55
1010113,58,80,2631,153.26,153.26,0,0,14
1232192,58,80,1248,148.44,147.44,0,0,107
1108836,58,80,1778,161.05,160.05,0,0,323
1305670,58,80,1062,161.08,160.08,0,0,539
1342362,58,80,2707,226.98,226.98,0,0,688
1351625,58,80,1207,465.63,465.63,0,0,69
1230412,58,80,1230,465.63,464.63,0,0,53
1127498,58,80,2322,464.63,464.63,0,0,42
1021914,58,80,2290,232.8,280.33,0,0,581
1493777,58,80,1727,274.54,446.23,1,0,1567
1379451,58,80,1109,110.64,320.13,0,0,675
1395239,58,80,2577,290.03,290.03,0,0,40
1290895,58,80,2640,290.03,282.33,0,1,41
1407474,58,80,1878,292.03,290.03,0,0,69
1306523,58,80,1216,408.43,407.43,0,0,41
1449536,58,80,2126,534.53,533.53,0,0,26
1437056,58,80,2826,321.13,320.13,0,0,446
1156634,58,80,1754,201.76,311.43,0,0,310
1051007,58,80,1971,305.61,305.61,0,0,298
1259944,58,80,1198,106.7,205.64,0,0,82
1286604,58,80,1311,199.82,201.82,0,0,109
1082527,58,80,1803,160.05,214.43,0,0,80
1334191,58,80,1438,241.53,243.53,0,0,40
1147979,58,80,2494,242.53,243.53,0,0,41
1242171,58,80,1847,242.53,242.53,0,0,122
1277367,58,80,1558,678.03,680.03,0,0,176
1004512,58,80,2581,680.03,679.03,0,0,177
1368996,58,80,1962,680.03,679.03,0,0,270
1412724,58,80,1445,609.19,608.19,0,0,55
1075112,58,80,2444,608.19,608.19,0,0,69
1184742,58,80,2867,608.19,608.19,0,0,13
1075101,58,80,2760,242.53,243.53,0,0,96
1330816,58,80,1525,242.53,290.03,0,0,271
1004852,58,80,2704,243.53,292.03,0,0,108
1446213,58,80,1543,388.03,485.03,0,0,27
1104197,58,80,2304,387.03,485.03,0,0,67
1006338,58,80,2664,317.22,316.22,0,0,622
1473653,58,80,2569,361.81,361.81,0,0,406
1001026,58,80,2490,254.2,252.2,0,0,567
1483130,58,43,1885,146.53,146.53,0,0,1808
1356881,58,43,1993,144.59,143.62,0,1,2094
1225875,58,43,2539,145.56,142.62,0,1,1957
1484929,58,43,2139,288.12,287.12,0,0,27
1014681,58,43,2631,154.29,154.29,0,0,216
1260593,58,43,1248,152.35,150.35,0,0,244
1093438,58,43,1778,158.17,178.51,0,0,852
1190076,58,43,1062,162.05,183.36,0,0,1282
1229367,58,43,2707,225.04,226.04,0,0,1174
1159881,58,43,1207,456.93,454.93,0,0,202
1394153,58,43,1230,453.96,454.96,0,0,177
1181858,58,43,2322,449.11,451.11,0,0,285
1032742,58,43,2290,278.39,280.39,0,0,1392
1381482,58,43,1727,258.99,425.86,1,0,4212
1401161,58,43,1109,135.8,320.16,0,0,1565
1355509,58,43,2577,290.03,292.03,0,0,149
1458366,58,43,2640,292.03,291.03,0,0,270
1351822,58,43,1878,292.03,291.03,0,0,162
1212739,58,43,2306,338.53,339.53,0,0,27
1053833,58,43,1216,407.43,406.43,0,0,136
1212483,58,43,2126,534.53,533.53,0,0,95
1193298,58,43,2826,302.64,302.64,0,0,1053
1278950,58,43,1754,249.29,291.03,0,0,674
1164745,58,43,1971,291.03,290.03,0,0,987
1243772,58,43,1902,447.23,445.23,0,0,122
1451003,58,43,1247,447.23,445.23,0,0,28
1038650,58,43,1770,484.03,484.03,0,0,28
1168133,58,43,1198,194.97,196.97,0,0,243
1211625,58,43,1311,192.12,192.12,0,0,501
1319840,58,43,1803,143.62,178.51,0,0,379
1199531,58,43,1438,243.53,241.53,0,0,82
1074226,58,43,2494,241.53,242.53,0,0,123
1125651,58,43,1847,242.53,243.53,0,0,96
1471788,58,43,1558,678.03,680.03,0,0,162
1350376,58,43,2581,679.03,679.03,0,0,337
1372148,58,43,1962,680.03,678.03,0,0,296
1037578,58,43,1445,608.19,608.19,0,0,109
